pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2025-06-27,84.6,2.22,6.09,"Matsui, Yuki",668715,673513,,ball,,,,,14.0,Spencer Steer homers (9) on a fly ball to left field. Gavin Lux scores.,R,R,L,CIN,SD,B,,,0,1,2025,0.89,0.42,1.75,2.13,,,666158.0,1,5,Bot,,,,,,,-2.8444595401060506,-123.10731680052832,-3.654776408784518,9.640569986926952,25.596271548975803,-27.420002551410366,3.35,1.53,,,,83.8,890.0,5.9,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.6,,,,,,,,41,2,Split-Finger,6,0,6,0,0,6,6,0,Standard,Standard,128.0,0.0,0.02,,,,-0.02,,6,6,0.981,0.981,29,27,30,28,1,2,4.0,2.0,5.0,1.0,2.78,0.89,-0.89,51.8,,,,,
SL,2025-06-27,87.0,2.07,6.08,"Matsui, Yuki",668715,673513,,called_strike,,,,,3.0,Spencer Steer homers (9) on a fly ball to left field. Gavin Lux scores.,R,R,L,CIN,SD,S,,,0,0,2025,-0.29,0.35,0.73,2.88,,,666158.0,1,5,Bot,,,,,,,-2.6058489190125624,-126.72609114753452,-2.2651675130931705,-2.604849053706445,23.752211683614338,-28.150657496181527,3.35,1.56,,,,86.5,2729.0,5.7,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.77,,,,,,,,41,1,Slider,6,0,6,0,0,6,6,0,Standard,Standard,217.0,0.0,-0.04,,,,0.04,,6,6,0.981,0.981,29,27,30,28,1,2,4.0,2.0,5.0,1.0,2.64,-0.29,0.29,49.0,,,,,
FF,2025-06-27,91.8,1.8,6.19,"Matsui, Yuki",663886,673513,field_out,hit_into_play,,,,,4.0,Tyler Stephenson flies out to center fielder Jackson Merrill.,R,R,L,CIN,SD,X,8.0,fly_ball,0,1,2025,0.23,1.7,-0.4,2.69,,,666158.0,0,5,Bot,94.71,50.1,,,,,-6.005569391905532,-133.50276818802513,-6.651150153178209,4.008466664397062,28.856972633729885,-10.536185963778772,3.4,1.56,376.0,98.2,30.0,91.0,2479.0,5.9,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.63,0.394,0.687,0.0,1.0,0.0,0.0,6.0,40,2,4-Seam Fastball,6,0,6,0,0,6,6,0,Standard,Standard,165.0,-0.002,-0.204,74.2,7.4,1.305,0.204,98.2,6,6,0.983,0.983,29,28,30,29,1,2,4.0,2.0,5.0,1.0,1.0,0.23,-0.23,55.7,9.260213332679385,-2.776432042466534,40.299304303128984,31.33876345826549,29.586736331711045
SL,2025-06-27,86.1,1.94,6.11,"Matsui, Yuki",663886,673513,,called_strike,,,,,2.0,Tyler Stephenson flies out to center fielder Jackson Merrill.,R,R,L,CIN,SD,S,,,0,0,2025,-0.31,0.34,0.05,3.26,,,666158.0,0,5,Bot,,,,,,,-3.831663317107566,-125.4749340382538,-1.305243613616044,-2.621686176682109,22.09643989066485,-28.509682047551113,3.4,1.59,,,,85.9,2689.0,5.8,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.74,,,,,,,,40,1,Slider,6,0,6,0,0,6,6,0,Standard,Standard,224.0,0.0,-0.041,,,,0.041,,6,6,0.983,0.983,29,28,30,29,1,2,4.0,2.0,5.0,1.0,2.69,-0.31,0.31,56.8,,,,,
ST,2025-06-27,82.7,1.89,6.16,"Matsui, Yuki",666158,673513,single,hit_into_play,,,,,13.0,Gavin Lux singles on a line drive to center fielder Jackson Merrill. Austin Hays scores.,R,L,L,CIN,SD,X,8.0,line_drive,1,2,2025,-0.84,0.16,-0.98,2.22,,669720.0,,0,5,Bot,145.97,85.08,,,,,-4.840868810807546,-120.32369671216932,-2.7083732482043104,-7.083473922197042,26.00301379594266,-30.295414313873817,3.31,1.54,239.0,83.4,15.0,81.5,2947.0,5.8,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.75,0.949,0.887,0.9,1.0,1.0,0.0,4.0,39,5,Sweeper,5,0,5,0,0,6,6,0,Infield shade,Standard,306.0,0.01,0.621,60.9,7.9,1.065,-0.621,88.0,5,5,0.973,0.973,29,27,30,28,1,2,4.0,3.0,5.0,1.0,3.21,-0.84,-0.84,53.5,26.080220028063295,5.9661018180235335,22.217838588194056,47.52443298094424,36.70147065975673
FF,2025-06-27,93.2,1.85,6.18,"Matsui, Yuki",666158,673513,,foul,,,,,2.0,Gavin Lux singles on a line drive to center fielder Jackson Merrill. Austin Hays scores.,R,L,L,CIN,SD,S,,,1,2,2025,0.15,1.69,-0.04,3.21,,669720.0,,0,5,Bot,,,,,,,-5.162872030043322,-135.56669155499628,-5.484129730481084,3.1059424921951955,31.694393321717836,-10.40590763438724,3.31,1.54,130.0,77.5,9.0,92.4,2518.0,6.0,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.54,,,,,,,,39,4,4-Seam Fastball,5,0,5,0,0,5,5,0,Infield shade,Standard,162.0,0.0,0.0,67.7,7.2,,0.0,88.0,5,5,0.973,0.973,29,27,30,28,1,2,4.0,3.0,5.0,1.0,0.95,0.15,0.15,57.1,7.248785326592399,2.951597205799815,27.30506883364085,36.40724984722446,29.493969305839688
SL,2025-06-27,84.2,1.87,6.16,"Matsui, Yuki",666158,673513,,ball,,,,,13.0,Gavin Lux singles on a line drive to center fielder Jackson Merrill. Austin Hays scores.,R,L,L,CIN,SD,B,,,0,2,2025,-0.98,-0.15,-1.67,2.17,,669720.0,,0,5,Bot,,,,,,,-6.203795197966256,-122.44614131806254,-2.431196289545459,-8.261489294786916,28.729424191362092,-33.35983150146625,3.31,1.47,,,,82.6,2922.0,5.7,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.81,,,,,,,,39,3,Slider,5,0,5,0,0,5,5,0,Infield shade,Standard,315.0,0.0,0.02,,,,-0.02,,5,5,0.973,0.973,29,27,30,28,1,2,4.0,3.0,5.0,1.0,3.42,-0.98,-0.98,55.8,,,,,
FF,2025-06-27,93.5,1.83,6.24,"Matsui, Yuki",666158,673513,,foul_tip,,,,,11.0,Gavin Lux singles on a line drive to center fielder Jackson Merrill. Austin Hays scores.,R,L,L,CIN,SD,S,,,0,1,2025,0.49,1.6,0.0,3.68,,669720.0,,0,5,Bot,,,,,,,-5.7448416041481485,-136.01615152307963,-4.300578766232927,7.379883495487228,31.99754897666205,-11.655827809102542,3.31,1.54,,,,92.5,2448.0,5.8,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.66,,,,,,,,39,2,4-Seam Fastball,5,0,5,0,0,5,5,0,Infield shade,Standard,159.0,0.0,-0.068,66.6,6.0,,0.068,,5,5,0.973,0.973,29,27,30,28,1,2,4.0,3.0,5.0,1.0,1.03,0.49,0.49,56.4,-6.228133205872452,24.60155896647769,25.59790247656701,36.64359401719577,16.235526409109216
FF,2025-06-27,94.1,1.85,6.19,"Matsui, Yuki",666158,673513,,foul,,,,,2.0,Gavin Lux singles on a line drive to center fielder Jackson Merrill. Austin Hays scores.,R,L,L,CIN,SD,S,,,0,0,2025,0.35,1.59,0.01,3.33,,669720.0,,0,5,Bot,,,,,,,-5.4883464221449865,-136.9193806729823,-5.1788172531228165,5.6111152036636485,31.940005245226914,-11.31291727165422,3.31,1.54,136.0,76.8,21.0,93.2,2470.0,5.9,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.59,,,,,,,,39,1,4-Seam Fastball,5,0,5,0,0,5,5,0,Infield shade,Standard,165.0,0.0,-0.047,68.7,6.9,,0.047,88.0,5,5,0.973,0.973,29,27,30,28,1,2,4.0,3.0,5.0,1.0,1.0,0.35,0.35,59.5,9.28802909570736,4.837298750674811,29.827845069425223,35.425355903836014,25.674943799319273
FS,2025-06-27,85.9,2.3,6.05,"Matsui, Yuki",669720,673513,double,hit_into_play,,,,,8.0,Austin Hays doubles (7) on a sharp line drive to left fielder Gavin Sheets. Elly De La Cruz scores.,R,R,L,CIN,SD,X,7.0,line_drive,0,2,2025,0.61,0.32,-0.06,1.76,,,682829.0,0,5,Bot,28.82,99.63,,,,,-6.796336665539089,-124.88198049281571,-4.55803379571654,7.768031366805945,24.8893625897159,-28.061945146158912,3.16,1.39,296.0,104.0,17.0,85.6,1102.0,6.1,777346,455117,650333,630105,592518,593428,657757,701538,665487,54.36,0.469,0.565,1.25,1.0,1.0,1.0,5.0,38,3,Split-Finger,4,0,4,0,0,5,5,0,Standard,Standard,119.0,0.028,0.827,72.0,7.6,0.884,-0.827,104.0,4,4,0.945,0.945,29,29,30,30,1,2,4.0,30.0,5.0,1.0,2.77,0.61,-0.61,52.8,21.744516034798743,-11.22194467664638,31.972955515012817,37.786996564299855,43.01463005679703
