pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2025-05-09,85.0,-2.27,6.02,"Sasaki, Roki",682998,808963,,blocked_ball,,,,,13,Corbin Carroll flies out to center fielder James Outman.,R,L,R,AZ,LAD,B,,,0,1,2025,-0.68,-0.26,-0.32,0.37,,677950.0,672695.0,2,4,Bot,,,,,,,6.046316469157243,-123.52031931189924,-6.473296988705821,-8.23272350160643,25.201108735828875,-33.65420778812057,3.29,1.64,,,,86.4,455,7.3,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.2,,,,,,,,44,2,Split-Finger,4,8,4,8,8,4,4,8,Infield shade,Standard,291,0.0,0.019,,,,-0.019,,-4,-4,0.129,0.129,23,24,24,25,3,2,6.0,1.0,,1.0,3.43,0.68,-0.68,44.6,,,,,
FS,2025-05-09,83.5,-2.15,6.14,"Sasaki, Roki",682998,808963,,called_strike,,,,,4,Corbin Carroll flies out to center fielder James Outman.,R,L,R,AZ,LAD,S,,,0,0,2025,-0.21,-0.67,-0.74,2.21,,677950.0,672695.0,2,4,Bot,,,,,,,3.727230142740332,-121.52937706672172,-1.2536311157037008,-2.869484030332438,25.769211486693283,-38.74307903749147,3.24,1.59,,,,84.5,431,7.1,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.38,,,,,,,,44,1,Split-Finger,4,8,4,8,8,4,4,8,Standard,Standard,311,0.0,-0.049,,,,0.049,,-4,-4,0.129,0.129,23,24,24,25,3,2,6.0,1.0,,1.0,3.96,0.21,-0.21,44.8,,,,,
FF,2025-05-09,94.6,-2.41,6.03,"Sasaki, Roki",672695,808963,walk,ball,,,,,11,Geraldo Perdomo walks. Alek Thomas to 2nd.,R,L,R,AZ,LAD,B,,,3,2,2025,-0.95,1.16,-1.15,3.42,,,677950.0,2,4,Bot,,,,,,,5.487125670640235,-137.73938982733998,-3.7770333190609673,-13.295187304776812,29.134631520323538,-16.755127218667084,3.53,1.69,,,,96.0,2015,7.0,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.53,,0.693064,0.7,1.0,0.0,0.0,,43,6,4-Seam Fastball,4,8,4,8,8,4,4,8,Infield shade,Standard,226,0.017,0.243,,,,-0.243,,-4,-4,0.112,0.112,23,25,24,26,2,1,6.0,1.0,,1.0,1.37,0.95,-0.95,39.7,,,,,
FF,2025-05-09,95.8,-2.35,6.0,"Sasaki, Roki",672695,808963,,blocked_ball,,,,,14,Geraldo Perdomo walks. Alek Thomas to 2nd.,R,L,R,AZ,LAD,B,,,2,2,2025,-1.13,1.05,0.09,0.56,,,677950.0,2,4,Bot,,,,,,,9.138540906603914,-138.88918351153117,-11.24907604003976,-16.671810044958075,30.48467019061987,-16.229360529421744,3.46,1.59,,,,97.2,2205,7.2,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.29,,,,,,,,43,5,4-Seam Fastball,4,8,4,8,8,4,4,8,Infield shade,Standard,231,0.0,0.073,,,,-0.073,,-4,-4,0.112,0.112,23,25,24,26,2,1,6.0,1.0,,1.0,1.45,1.13,-1.13,40.8,,,,,
FS,2025-05-09,84.7,-2.18,6.04,"Sasaki, Roki",672695,808963,,blocked_ball,,,,,14,Geraldo Perdomo walks. Alek Thomas to 2nd.,R,L,R,AZ,LAD,B,,,1,2,2025,0.32,0.01,0.65,0.24,,,677950.0,2,4,Bot,,,,,,,6.081331851104968,-123.13135952866966,-7.292742644752231,1.9981964697584225,25.70810859182859,-30.784423322096576,3.43,1.65,,,,86.1,471,7.4,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.13,,,,,,,,43,4,Split-Finger,4,8,4,8,8,4,4,8,Infield shade,Standard,317,0.0,0.037,,,,-0.037,,-4,-4,0.112,0.112,23,25,24,26,2,1,6.0,1.0,,1.0,3.19,-0.32,0.32,44.6,,,,,
FS,2025-05-09,83.0,-2.2,6.08,"Sasaki, Roki",672695,808963,,foul_tip,,,,,8,Geraldo Perdomo walks. Alek Thomas to 2nd.,R,L,R,AZ,LAD,S,,,1,1,2025,0.54,-0.21,-0.17,2.07,,,677950.0,2,4,Bot,,,,,,,3.639307733854299,-120.76465804955748,-2.234927657163178,4.50348969383361,25.761784034697147,-34.01686698251666,3.47,1.62,,,,84.0,466,7.2,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.34,,,,,,,,43,3,Split-Finger,4,8,4,8,8,4,4,8,Infield shade,Standard,342,0.0,-0.074,35.5,5.0,,0.074,,-4,-4,0.112,0.112,23,25,24,26,2,1,6.0,1.0,,1.0,3.55,-0.54,0.54,45.5,-14.784867336726618,47.496496318163835,36.60997196474205,35.87612417413436,-2.6146501030556526
FF,2025-05-09,94.9,-2.38,6.08,"Sasaki, Roki",672695,808963,,foul,,,,,1,Geraldo Perdomo walks. Alek Thomas to 2nd.,R,L,R,AZ,LAD,S,,,1,0,2025,-0.97,1.16,-0.67,3.35,,,677950.0,2,4,Bot,,,,,,,6.723444115896713,-138.08067158778653,-4.140497585921664,-13.829968620784593,28.699906618938176,-16.581188629119804,3.47,1.62,252.0,75.6,47.0,96.4,2108,7.0,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.51,,,,,,,,43,2,4-Seam Fastball,4,8,4,8,8,4,4,8,Infield shade,Standard,225,0.0,-0.051,64.3,6.1,,0.051,88.0,-4,-4,0.112,0.112,23,25,24,26,2,1,6.0,1.0,,1.0,1.36,0.97,-0.97,40.0,2.9480899160850136,10.568659231587551,26.383503044785115,42.74297429951595,16.842528046061485
SL,2025-05-09,81.3,-2.4,6.08,"Sasaki, Roki",672695,808963,,ball,,,,,13,Geraldo Perdomo walks. Alek Thomas to 2nd.,R,L,R,AZ,LAD,B,,,0,0,2025,1.07,-0.5,-0.45,1.26,,,677950.0,2,4,Bot,,,,,,,2.3451879713391257,-118.42408077331412,-3.244287360245396,9.62528401523136,23.424663851944143,-36.489580700272725,3.46,1.68,,,,82.4,1901,7.0,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.46,,,,,,,,43,1,Slider,4,8,4,8,8,4,4,8,Infield shade,Standard,44,0.0,0.034,,,,-0.034,,-4,-4,0.112,0.112,23,25,24,26,2,1,6.0,1.0,,1.0,3.96,-1.07,1.07,43.5,,,,,
FS,2025-05-09,85.7,-2.3,6.1,"Sasaki, Roki",677950,808963,hit_by_pitch,hit_by_pitch,,,,,14,Alek Thomas hit by pitch.,R,L,R,AZ,LAD,B,,,0,1,2025,0.34,-0.08,1.96,-0.17,,,,2,4,Bot,,,,,,,9.513001431849966,-124.24540498249064,-8.395811581315218,1.388258705025489,28.07706638555943,-31.216151745870786,3.28,1.45,,,,86.6,480,7.4,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.12,,0.723764,0.7,1.0,0.0,0.0,,42,2,Split-Finger,4,8,4,8,8,4,4,8,Standard,Standard,301,0.01,0.376,,,,-0.376,,-4,-4,0.102,0.102,23,25,24,25,2,1,6.0,1.0,,1.0,3.24,-0.34,0.34,44.5,,,,,
FS,2025-05-09,85.6,-2.23,6.1,"Sasaki, Roki",677950,808963,,swinging_strike,,,,,8,Alek Thomas hit by pitch.,R,L,R,AZ,LAD,S,,,0,0,2025,-0.06,-0.32,0.14,1.33,,,,2,4,Bot,,,,,,,5.818635399381017,-124.42240573573966,-4.321422788683217,-1.9294825916893417,27.07320746014449,-34.71193203101206,3.28,1.45,,,,86.6,371,7.2,777988,669257,518692,500743,571771,605141,621035,681546,681624,53.3,,,,,,,,42,1,Split-Finger,4,8,4,8,8,4,4,8,Standard,Standard,310,0.0,-0.045,60.4,8.0,,0.045,,-4,-4,0.102,0.102,23,25,24,25,2,1,6.0,1.0,,1.0,3.46,0.06,-0.06,44.6,13.670130680485958,-26.21888475114616,26.50927311156257,36.06470294481938,46.76688371376825
