pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2025-09-02,83.1,2.55,5.49,"Imanaga, Shota",805373,684007,,ball,,,,,13.0,"Nacho Alvarez Jr. grounds out softly, pitcher Shota Imanaga to first baseman Justin Turner.",R,R,L,CHC,ATL,B,,,0,2,2025,1.25,0.52,-0.89,0.76,,,,1,5,Top,,,,,,,-10.311690457744536,-120.50713215702508,-5.3629274482138936,14.168676827631025,23.108992187917607,-26.231938224930175,3.38,1.62,,,,83.0,1514.0,6.4,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.11,,,,,,,,37,3,Split-Finger,4,3,3,4,3,4,3,4,Standard,Standard,117.0,0.0,0.017,,,,-0.017,,1,-1,0.676,0.324,31,22,32,22,2,1,5.0,1.0,,1.0,2.8,1.25,-1.25,32.4,,,,,
FS,2025-09-02,83.5,2.57,5.49,"Imanaga, Shota",805373,684007,,called_strike,,,,,5.0,"Nacho Alvarez Jr. grounds out softly, pitcher Shota Imanaga to first baseman Justin Turner.",R,R,L,CHC,ATL,S,,,0,1,2025,1.2,0.33,0.01,2.4,,,,1,5,Top,,,,,,,-8.219391678016025,-121.33710023821249,-1.268244006283743,13.507006509568315,24.773961979005385,-28.922540858451477,3.33,1.63,,,,83.0,1414.0,6.2,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.34,,,,,,,,37,2,Split-Finger,4,3,3,4,3,4,3,4,Standard,Standard,112.0,0.0,-0.053,,,,0.053,,1,-1,0.676,0.324,31,22,32,22,2,1,5.0,1.0,,1.0,2.96,1.2,-1.2,35.3,,,,,
FS,2025-09-02,83.0,2.62,5.45,"Imanaga, Shota",805373,684007,,called_strike,,,,,9.0,"Nacho Alvarez Jr. grounds out softly, pitcher Shota Imanaga to first baseman Justin Turner.",R,R,L,CHC,ATL,S,,,0,0,2025,1.5,0.05,0.51,2.05,,,,1,5,Top,,,,,,,-7.773476974167609,-120.61298950034104,-1.352181408720789,16.20816283525207,24.56523617495502,-31.59606904506606,3.4,1.67,,,,82.8,1369.0,6.3,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.18,,,,,,,,37,1,Split-Finger,4,3,3,4,3,4,3,4,Standard,Standard,114.0,0.0,-0.039,,,,0.039,,1,-1,0.676,0.324,31,22,32,22,2,1,5.0,1.0,,1.0,3.28,1.5,-1.5,33.4,,,,,
FF,2025-09-02,91.1,2.37,5.39,"Imanaga, Shota",669221,684007,field_out,hit_into_play,,,,,2.0,Sean Murphy flies out sharply to left fielder Ian Happ.,R,R,L,CHC,ATL,X,7.0,fly_ball,3,1,2025,1.23,1.38,0.0,3.51,,,,0,5,Top,40.38,95.29,,,,,-8.535585095884864,-132.32148105082027,-1.6783248043842027,16.35812003704734,32.41658493932897,-15.923696432495737,3.43,1.6,331.0,106.3,49.0,90.1,2515.0,6.1,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.38,0.074,0.14,0.0,1.0,0.0,0.0,3.0,36,5,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Standard,139.0,0.032,-0.441,77.8,8.2,0.255,0.441,106.3,1,-1,0.644,0.356,31,30,32,31,2,1,5.0,2.0,,,1.41,1.23,-1.23,35.4,18.82295584036834,-17.49840925577418,25.158465908699153,39.828554995376635,31.750945111941306
FF,2025-09-02,90.9,2.53,5.34,"Imanaga, Shota",669221,684007,,called_strike,,,,,13.0,Sean Murphy flies out sharply to left fielder Ian Happ.,R,R,L,CHC,ATL,S,,,3,0,2025,1.25,1.54,-0.59,1.51,,,,0,5,Top,,,,,,,-10.435835941682802,-131.747416800178,-6.890436090061066,16.806099078513046,30.008228588325455,-12.896300801015476,3.35,1.63,,,,90.3,2589.0,6.3,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.21,,,,,,,,36,4,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,138.0,0.0,-0.089,,,,0.089,,1,-1,0.644,0.356,31,30,32,31,2,1,5.0,2.0,,,1.26,1.25,-1.25,32.8,,,,,
FF,2025-09-02,91.6,2.5,5.34,"Imanaga, Shota",669221,684007,,ball,,,,,14.0,Sean Murphy flies out sharply to left fielder Ian Happ.,R,R,L,CHC,ATL,B,,,2,0,2025,1.32,1.41,0.65,1.52,,,,0,5,Top,,,,,,,-7.493637958954637,-132.93929575670498,-6.72362391831609,17.350737805785094,30.975900803678453,-14.167714293810768,3.53,1.74,,,,90.9,2543.0,6.2,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.32,,,,,,,,36,3,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Standard,140.0,0.0,0.15,,,,-0.15,,1,-1,0.644,0.356,31,30,32,31,2,1,5.0,2.0,,,1.34,1.32,-1.32,34.2,,,,,
FS,2025-09-02,84.1,2.57,5.45,"Imanaga, Shota",669221,684007,,ball,,,,,13.0,Sean Murphy flies out sharply to left fielder Ian Happ.,R,R,L,CHC,ATL,B,,,1,0,2025,1.32,0.35,-0.15,1.5,,,,0,5,Top,,,,,,,-8.921462669824935,-122.19961843032256,-3.4797680485591234,14.976565886826844,22.811809981376022,-28.15243476669372,3.53,1.67,,,,84.1,1637.0,6.3,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.23,,,,,,,,36,2,Split-Finger,4,3,3,4,3,4,3,4,Infield shade,Standard,119.0,0.0,0.078,,,,-0.078,,1,-1,0.644,0.356,31,30,32,31,2,1,5.0,2.0,,,2.87,1.32,-1.32,33.5,,,,,
ST,2025-09-02,77.9,2.92,5.36,"Imanaga, Shota",669221,684007,,ball,,,,,12.0,Sean Murphy flies out sharply to left fielder Ian Happ.,R,R,L,CHC,ATL,B,,,0,0,2025,-1.08,0.04,1.02,2.63,,,,0,5,Top,,,,,,,-2.0816546191754934,-113.44300337867725,0.943401228494609,-8.924729171819378,21.109684261333104,-32.248481476316776,3.47,1.71,,,,77.4,2535.0,5.9,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.6,,,,,,,,36,1,Sweeper,4,3,3,4,3,4,3,4,Infield shade,Standard,297.0,0.0,0.04,,,,-0.04,,1,-1,0.644,0.356,31,30,32,31,2,1,5.0,2.0,,,3.72,-1.08,1.08,29.6,,,,,
FF,2025-09-02,90.7,2.36,5.44,"Imanaga, Shota",642201,684007,home_run,hit_into_play,,,,,5.0,Eli White homers (8) on a fly ball to left center field.,R,R,L,CHC,ATL,X,,fly_ball,1,0,2025,1.15,1.43,-0.13,2.56,,,,0,5,Top,56.5,48.49,,,,,-8.636663293330573,-131.61909791465922,-4.247558365793021,15.25925218969068,31.1465691259926,-14.880121089722696,3.74,1.75,409.0,106.5,26.0,89.8,2632.0,6.2,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.32,0.946,1.874,2.0,1.0,0.0,3.0,6.0,35,2,4-Seam Fastball,4,2,2,4,3,4,3,4,Standard,Standard,144.0,-0.117,1.074,78.4,7.6,3.651,-1.074,106.5,2,-2,0.761,0.239,31,31,32,31,2,1,5.0,2.0,,1.0,1.38,1.15,-1.15,36.4,10.767867896879128,-11.698696128342592,34.000355556380185,37.31423709888552,35.50960945554641
FF,2025-09-02,90.2,2.44,5.6,"Imanaga, Shota",642201,684007,,ball,,,,,12.0,Eli White homers (8) on a fly ball to left center field.,R,R,L,CHC,ATL,B,,,0,0,2025,1.15,1.49,0.37,4.36,,,,0,5,Top,,,,,,,-7.532389436352934,-131.0917733045979,-0.2031268155594031,14.88780874288871,31.918951262731415,-15.355522095074958,3.77,1.98,,,,89.1,2618.0,6.0,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.47,,,,,,,,35,1,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,141.0,0.0,0.04,,,,-0.04,,2,-2,0.761,0.239,31,31,32,31,2,1,5.0,2.0,,1.0,1.35,1.15,-1.15,37.9,,,,,
FF,2025-09-02,90.4,2.48,5.43,"Imanaga, Shota",673490,684007,field_out,hit_into_play,,,,,5.0,"Ha-Seong Kim grounds out sharply, shortstop Dansby Swanson to first baseman Justin Turner.",R,R,L,CHC,ATL,X,6.0,ground_ball,2,0,2025,1.11,1.38,0.07,2.54,,,,2,4,Top,110.26,143.57,,,,,-8.343161953759607,-131.30905421363354,-4.116743917880398,14.623968413523365,29.349647207884487,-15.565149305519544,3.33,1.5,31.0,107.2,-3.0,89.8,2465.0,6.1,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.38,0.409,0.368,0.0,1.0,0.0,0.0,4.0,31,3,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,140.0,0.011,-0.369,73.5,6.7,0.419,0.369,107.2,2,-2,0.782,0.218,31,29,32,30,2,1,5.0,14.0,,1.0,1.43,1.11,-1.11,34.3,3.7442726444780328,6.923460507566514,20.179095998044552,36.79597180853348,30.353696505700768
FS,2025-09-02,83.1,2.62,5.48,"Imanaga, Shota",673490,684007,,ball,,,,,3.0,"Ha-Seong Kim grounds out sharply, shortstop Dansby Swanson to first baseman Justin Turner.",R,R,L,CHC,ATL,B,,,1,0,2025,1.24,0.51,0.61,3.46,,,,2,4,Top,,,,,,,-6.996240743451576,-120.83464965747172,0.8295227827499387,13.460949631012108,22.88637400667592,-27.586686273577204,3.46,1.62,,,,83.0,1297.0,6.2,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.31,,,,,,,,31,2,Split-Finger,4,2,2,4,2,4,2,4,Standard,Standard,120.0,0.0,0.067,,,,-0.067,,2,-2,0.782,0.218,31,29,32,30,2,1,5.0,14.0,,1.0,2.79,1.24,-1.24,33.4,,,,,
FF,2025-09-02,90.9,2.47,5.45,"Imanaga, Shota",673490,684007,,ball,,,,,13.0,"Ha-Seong Kim grounds out sharply, shortstop Dansby Swanson to first baseman Justin Turner.",R,R,L,CHC,ATL,B,,,0,0,2025,1.02,1.54,-0.96,1.76,,,671739.0,1,4,Top,,,,,,,-10.68799875557391,-131.8145768516176,-6.5479942965681115,14.23002911414955,29.65894194545438,-12.91769818581142,3.51,1.77,,,,90.1,2574.0,6.1,776487,608348,457759,663538,807713,621020,664023,682634,663656,54.36,,,,,,,,31,1,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,138.0,0.0,0.033,,,,-0.033,,2,-2,0.735,0.265,31,29,32,30,2,1,5.0,14.0,,1.0,1.25,1.02,-1.02,34.1,,,,,
