pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-09-05,100.9,-2.45,5.73,"Ohtani, Shohei",681297,660271,,foul,,,,,1,Colton Cowser strikes out swinging.,R,L,R,BAL,LAD,S,,,2,1,2025,-0.5,1.31,-0.34,3.42,663624.0,,,0,4,Bot,,,,,,,7.098759395352659,-146.7216655387706,-4.259688612071389,-8.897990284488502,34.51639539281214,-12.364807495522626,3.33,1.65,241.0,84.5,52.0,101.6,2564,6.7,776454,687221,518692,500743,571771,605141,624424,681624,606192,53.81,,,,,,,,31,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,217,0.0,-0.056,70.0,6.0,,0.056,88.0,0,0,0.67,0.67,30,25,31,25,2,1,,,,,0.93,0.5,-0.5,,3.450924350489967,16.812516686295215,33.2071963456355,38.89615542920566,25.484574472742956
CU,2025-09-05,77.8,-1.83,6.15,"Ohtani, Shohei",681297,660271,,ball,,,,,14,Colton Cowser strikes out swinging.,R,L,R,BAL,LAD,B,,,1,1,2025,0.77,-1.32,0.9,-0.08,,663624.0,,0,4,Bot,,,,,,,4.466257374043342,-113.15585569989088,-3.910860854014153,5.544800033633481,24.847879307911793,-42.72597677724033,3.33,1.65,,,,77.7,2588,6.7,776454,687221,518692,500743,571771,605141,624424,681624,606192,53.79,,,,,,,,31,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,39,0.036,0.046,,,,-0.046,,0,0,0.634,0.634,30,25,31,25,2,1,,,,,5.15,-0.77,0.77,,,,,,
FS,2025-09-05,88.7,-2.33,5.81,"Ohtani, Shohei",681297,660271,,ball,,,,,14,Colton Cowser strikes out swinging.,R,L,R,BAL,LAD,B,,,0,1,2025,-1.51,0.07,0.59,0.76,,663624.0,,0,4,Bot,,,,,,,10.384169731504793,-128.7261673451136,-6.485189544257651,-18.971852026810794,26.29110582861795,-30.20676236314787,3.33,1.65,,,,89.4,1593,6.9,776454,687221,518692,500743,571771,605141,624424,681624,606192,53.64,,,,,,,,31,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,237,0.0,0.034,,,,-0.034,,0,0,0.634,0.634,30,25,31,25,2,1,,,,,2.84,1.51,-1.51,,,,,,
FF,2025-09-05,98.4,-2.0,5.93,"Ohtani, Shohei",681297,660271,,foul,,,,,5,Colton Cowser strikes out swinging.,R,L,R,BAL,LAD,S,,,0,0,2025,-0.57,1.42,0.02,2.5,,663624.0,,0,4,Bot,,,,,,,6.847533810254608,-143.02165050259984,-7.198809431943763,-9.381767279902247,30.97088230361959,-11.213760157313606,3.33,1.65,231.0,79.3,25.0,99.3,2460,6.7,776454,687221,518692,500743,571771,605141,624424,681624,606192,53.77,,,,,,,,31,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0.0,-0.047,77.5,6.9,,0.047,88.0,0,0,0.634,0.634,30,25,31,25,2,1,,,,,0.93,0.57,-0.57,,8.189114988442237,4.491855040095492,46.18988834446682,34.80560021279593,29.82836702031974
SI,2025-09-05,95.6,-2.36,5.85,"Ohtani, Shohei",663624,660271,double,hit_into_play,,,,,11,Ryan Mountcastle doubles (18) on a ground ball to left fielder Michael Conforto.,R,R,R,BAL,LAD,X,7.0,ground_ball,0,0,2025,-1.25,0.85,-1.13,2.75,,,,0,4,Bot,51.48,129.89,,,,,6.096943430104175,-138.96066531006636,-4.423091650353226,-17.58081658649633,32.84450070751161,-20.384362460365004,3.61,1.77,89.0,89.7,6.0,95.6,2057,6.5,776454,687221,518692,500743,571771,605141,624424,681624,606192,54.01,0.491,0.473,1.25,1.0,1.0,1.0,4.0,30,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,216,0.075,0.71,84.2,8.0,0.578,-0.71,89.7,0,0,0.559,0.559,30,28,31,28,2,1,,,,,1.66,1.25,1.25,,17.05432182243911,-13.192410131430131,37.789092885316435,28.780395169596986,32.28769434603253
FC,2025-09-05,94.9,-2.35,5.71,"Ohtani, Shohei",683002,660271,field_out,hit_into_play,,,,,6,"Gunnar Henderson grounds out, pitcher Shohei Ohtani to first baseman Freddie Freeman.",R,L,R,BAL,LAD,X,1.0,ground_ball,2,0,2025,0.21,0.76,0.34,2.45,,702616.0,669236.0,2,3,Bot,130.03,192.22,,,,,6.595764369391838,-138.14143083919055,-4.693217359097567,1.4747809189294718,25.8053583628546,-21.570917480868022,3.68,1.78,1.0,55.7,-64.0,96.1,2579,6.6,776454,687221,518692,808975,500743,605141,624424,681624,606192,53.92,0.237,0.248,0.0,1.0,0.0,0.0,1.0,23,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,183,-0.048,-0.345,68.3,6.6,0.237,0.345,88.0,0,0,0.548,0.548,30,24,31,24,2,1,,,,,1.73,-0.21,0.21,,-6.2046756267056455,20.694603318399466,34.05173883331586,28.578872797144147,19.8187888186638
FF,2025-09-05,100.2,-2.03,5.78,"Ohtani, Shohei",683002,660271,,ball,,,,,14,"Gunnar Henderson grounds out, pitcher Shohei Ohtani to first baseman Freddie Freeman.",R,L,R,BAL,LAD,B,,,1,0,2025,-0.25,0.95,1.92,2.72,,702616.0,669236.0,2,3,Bot,,,,,,,11.571304685401756,-145.4980948881741,-5.3852038534293,-6.007457300684347,31.33641297186625,-17.56324518553414,3.68,1.78,,,,101.2,2664,6.8,776454,687221,518692,808975,500743,605141,624424,681624,606192,53.74,,,,,,,,23,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0.0,0.037,,,,-0.037,,0,0,0.548,0.548,30,24,31,24,2,1,,,,,1.32,0.25,-0.25,,,,,,
CU,2025-09-05,80.0,-2.0,6.15,"Ohtani, Shohei",683002,660271,,ball,,,,,13,"Gunnar Henderson grounds out, pitcher Shohei Ohtani to first baseman Freddie Freeman.",R,L,R,BAL,LAD,B,,,0,0,2025,1.13,-0.97,-0.15,1.45,,702616.0,669236.0,2,3,Bot,,,,,,,1.9555480142859103,-116.5497935338014,-1.792153916375353,9.86136619710926,23.401700005862477,-40.87793923452514,3.68,1.78,,,,80.3,2702,6.6,776454,687221,518692,808975,500743,605141,624424,681624,606192,53.91,,,,,,,,23,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,42,0.0,0.026,,,,-0.026,,0,0,0.548,0.548,30,24,31,24,2,1,,,,,4.55,-1.13,1.13,,,,,,
SL,2025-09-05,87.9,-1.82,6.18,"Ohtani, Shohei",669236,660271,single,hit_into_play,,,,,4,Jeremiah Jackson singles on a ground ball to shortstop Mookie Betts. Jackson Holliday to 2nd.,R,R,R,BAL,LAD,X,6.0,ground_ball,0,0,2025,0.26,0.11,-0.44,2.69,,,702616.0,2,3,Bot,99.62,152.7,,,,,2.810099174326279,-128.09007143448267,-2.6683067239947675,2.324471807851652,24.22788651965507,-30.59911247812693,3.33,1.56,89.0,107.1,4.0,88.6,2567,6.5,776454,687221,518692,808975,500743,605141,624424,681624,606192,54.04,0.609,0.59,0.9,1.0,1.0,0.0,4.0,22,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,100,0.022,0.351,76.5,7.7,0.713,-0.351,107.1,0,0,0.526,0.526,30,25,31,25,2,1,,,,,2.81,-0.26,-0.26,,15.212361498830273,-2.2583780833947076,25.95292359220018,36.565802869135744,32.1742439975626
FC,2025-09-05,93.9,-2.65,5.64,"Ohtani, Shohei",702616,660271,walk,ball,,,,,11,Jackson Holliday walks.,R,L,R,BAL,LAD,B,,,3,1,2025,0.28,0.48,-1.5,3.36,,,,2,3,Bot,,,,,,,2.376266389676711,-136.8913443424584,-1.3388141180132198,3.1318259642388804,25.241694319837965,-26.04868215955778,3.4,1.62,,,,95.1,2405,6.5,776454,687221,518692,808975,500743,605141,624424,681624,606192,53.97,,0.693064,0.7,1.0,0.0,0.0,,21,5,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,192,0.014,0.178,,,,-0.178,,0,0,0.512,0.512,30,21,31,22,2,1,,,,,2.07,-0.28,0.28,,,,,,
